412638,MI,14,Yea,Rep. Brenda Lawrence [D],Democrat
412639,MN,6,Nay,Rep. Tom Emmer [R],Republican
412640,MT,0,Nay,Rep. Ryan Zinke [R],Republican
412641,NC,7,Nay,Rep. David Rouzer [R],Republican
412642,NE,2,Yea,Rep. Brad Ashford [D],Democrat
412643,NJ,3,Nay,Rep. Tom MacArthur [R],Republican
412644,NJ,12,Yea,Rep. Bonnie Watson Coleman [D],Democrat
412645,NV,4,Nay,Rep. Cresent Hardy [R],Republican
412646,NY,1,Nay,Rep. Lee Zeldin [R],Republican
412647,NY,4,Yea,Rep. Kathleen Rice [D],Democrat
412648,NY,21,Nay,Rep. Elise Stefanik [R],Republican
412649,NY,24,Nay,Rep. John Katko [R],Republican
412650,OK,5,Nay,Rep. Steve Russell [R],Republican
412651,PA,6,Nay,Rep. Ryan Costello [R],Republican
412652,PA,13,Yea,Rep. Brendan Boyle [D],Democrat
412653,TX,4,Nay,Rep. John Ratcliffe [R],Republican
412654,TX,23,Nay,Rep. Will Hurd [R],Republican
412655,TX,36,Nay,Rep. Brian Babin [R],Republican
412656,UT,4,Nay,Rep. Mia Love [R],Republican
412657,VA,8,Yea,Rep. Donald Beyer [D],Democrat
412658,VA,10,Nay,Rep. Barbara Comstock [R],Republican
412660,WA,4,Nay,Rep. Dan Newhouse [R],Republican
412661,WI,6,Nay,Rep. Glenn Grothman [R],Republican
412662,WV,2,Nay,Rep. Alex Mooney [R],Republican
412663,WV,3,Nay,Rep. Evan Jenkins [R],Republican
412670,NC,6,Nay,Rep. Mark Walker [R],Republican
412672,NY,11,Nay,Rep. Daniel Donovan Jr. [R],Republican
412673,MS,1,Nay,Rep. Trent Kelly [R],Republican
412674,IL,18,Nay,Rep. Darin LaHood [R],Republican
412675,OH,8,Nay,Rep. Warren Davidson [R],Republican
412676,KY,1,Nay,Rep. James Comer [R],Republican
412677,PA,2,Yea,Rep. Dwight Evans [D],Democrat
