400376,ID,2,Aye,Rep. Michael “Mike” Simpson [R],Republican
400378,NY,25,No,Rep. Louise Slaughter [D],Democrat
400379,WA,9,No,Rep. Adam Smith [D],Democrat
400380,NJ,4,Aye,Rep. Christopher “Chris” Smith [R],Republican
400381,TX,21,Aye,Rep. Lamar Smith [R],Republican
400402,MS,2,No,Rep. Bennie Thompson [D],Democrat
400403,CA,5,No,Rep. Mike Thompson [D],Democrat
400404,TX,13,Aye,Rep. Mac Thornberry [R],Republican
400406,OH,12,Aye,Rep. Patrick “Pat” Tiberi [R],Republican
400411,OH,10,Aye,Rep. Michael Turner [R],Republican
400414,MI,6,Aye,Rep. Fred Upton [R],Republican
400415,MD,8,No,Rep. Chris Van Hollen Jr. [D],Democrat
400416,NY,7,No,Rep. Nydia Velázquez [D],Democrat
400417,IN,1,No,Rep. Peter Visclosky [D],Democrat
400419,OR,2,Aye,Rep. Greg Walden [R],Republican
400422,CA,43,No,Rep. Maxine Waters [D],Democrat
400433,SC,2,Aye,Rep. Joe Wilson [R],Republican
400440,AK,0,Aye,Rep. Don Young [R],Republican
400441,TX,19,Aye,Rep. Randy Neugebauer [R],Republican
400606,AZ,5,Aye,Rep. Matt Salmon [R],Republican
400607,SC,1,Aye,Rep. Marshall “Mark” Sanford [R],Republican
400616,NC,1,No,Rep. George “G.K.” Butterfield Jr. [D],Democrat
400618,CA,16,No,Rep. Jim Costa [D],Democrat
400623,FL,23,No,Rep. Debbie Wasserman Schultz [D],Democrat
400626,GA,6,Aye,Rep. Tom Price [R],Republican
400627,GA,3,Not Voting,Rep. Lynn Westmoreland [R],Republican
400630,IL,3,No,Rep. Daniel Lipinski [D],Democrat
400636,LA,3,Aye,Rep. Charles Boustany Jr. [R],Republican
400639,MO,5,No,Rep. Emanuel Cleaver II [D],Democrat
400640,NE,1,Aye,Rep. Jeff Fortenberry [R],Republican
400641,NY,26,No,Rep. Brian Higgins [D],Democrat
400643,NC,5,Aye,Rep. Virginia Foxx [R],Republican
400644,NC,10,Aye,Rep. Patrick McHenry [R],Republican
400646,PA,8,Not Voting,Rep. Michael Fitzpatrick [R],Republican
400648,PA,15,Aye,Rep. Charles Dent [R],Republican
400651,TX,1,Aye,Rep. Louie Gohmert Jr. [R],Republican
400652,TX,2,Not Voting,Rep. Ted Poe [R],Republican
400653,TX,9,No,Rep. Al Green [D],Democrat
400654,TX,10,Aye,Rep. Michael McCaul [R],Republican
400655,TX,11,Aye,Rep. Michael Conaway [R],Republican
400656,TX,24,Aye,Rep. Kenny Marchant [R],Republican
400657,TX,28,Aye,Rep. Henry Cuellar [D],Democrat
400659,WA,5,Aye,Rep. Cathy McMorris Rodgers [R],Republican
400660,WA,8,Aye,Rep. David Reichert [R],Republican
400661,WI,4,No,Rep. Gwen Moore [D],Democrat
400663,CA,6,No,Rep. Doris Matsui [D],Democrat
408211,MN,8,No,Rep. Richard Nolan [D],Democrat
409888,PA,9,Aye,Rep. Bill Shuster [R],Republican
412186,NJ,8,No,Rep. Albio Sires [D],Democrat
412189,CA,9,No,Rep. Jerry McNerney [D],Democrat
412190,CA,23,Aye,Rep. Kevin McCarthy [R],Republican
412191,CO,5,Aye,Rep. Doug Lamborn [R],Republican
412192,CO,7,No,Rep. Ed Perlmutter [D],Democrat
412193,CT,2,No,Rep. Joe Courtney [D],Democrat
412195,FL,14,No,Rep. Kathy Castor [D],Democrat
412196,FL,16,Aye,Rep. Vern Buchanan [R],Republican
412199,GA,4,No,Rep. Henry “Hank” Johnson Jr. [D],Democrat
412202,IL,6,Aye,Rep. Peter Roskam [R],Republican
412209,IA,2,No,Rep. David Loebsack [D],Democrat
412211,KY,3,No,Rep. John Yarmuth [D],Democrat
412212,MD,3,No,Rep. John Sarbanes [D],Democrat
412213,MI,7,Aye,Rep. Tim Walberg [R],Republican
412214,MN,1,No,Rep. Timothy Walz [D],Democrat
412215,MN,5,Not Voting,Rep. Keith Ellison [D],Democrat
412217,NE,3,Aye,Rep. Adrian Smith [R],Republican
412221,NY,9,No,Rep. Yvette Clarke [D],Democrat
412226,OH,4,Aye,Rep. Jim Jordan [R],Republican
412236,TN,9,No,Rep. Steve Cohen [D],Democrat
412239,VT,0,No,Rep. Peter Welch [D],Democrat
412250,FL,12,Aye,Rep. Gus Bilirakis [R],Republican
412254,MA,3,No,Rep. Niki Tsongas [D],Democrat
412255,VA,1,Aye,Rep. Robert Wittman [R],Republican
412256,OH,5,Aye,Rep. Robert Latta [R],Republican
412257,IL,11,No,Rep. Bill Foster [D],Democrat
412258,IN,7,No,Rep. André Carson [D],Democrat
412259,CA,14,No,Rep. Jackie Speier [D],Democrat
412261,LA,1,Aye,Rep. Steve Scalise [R],Republican
412263,MD,4,No,Rep. Donna Edwards [D],Democrat
412270,UT,3,Aye,Rep. Jason Chaffetz [R],Republican
412271,CO,6,Aye,Rep. Mike Coffman [R],Republican
412272,VA,11,No,Rep. Gerald Connolly [D],Democrat
412275,LA,4,Aye,Rep. John Fleming [R],Republican
412276,FL,9,No,Rep. Alan Grayson [D],Democrat
412278,KY,2,Aye,Rep. Brett Guthrie [R],Republican
412280,MS,3,Aye,Rep. Gregg Harper [R],Republican
412282,CT,4,No,Rep. James Himes [D],Democrat
412283,CA,50,Aye,Rep. Duncan Hunter [R],Republican
412284,KS,2,Aye,Rep. Lynn Jenkins [R],Republican
412286,AZ,1,Not Voting,Rep. Ann Kirkpatrick [D],Democrat
412290,NJ,7,Aye,Rep. Leonard Lance [R],Republican
412292,MO,3,Aye,Rep. Blaine Luetkemeyer [R],Republican
412293,NM,3,No,Rep. Ben Luján [D],Democrat
412294,WY,0,Aye,Rep. Cynthia Lummis [R],Republican
412295,CA,4,Aye,Rep. Tom McClintock [R],Republican
412302,TX,22,Aye,Rep. Pete Olson [R],Republican
412303,MN,3,Aye,Rep. Erik Paulsen [R],Republican
412307,ME,1,No,Rep. Chellie Pingree [D],Democrat
412308,CO,2,No,Rep. Jared Polis [D],Democrat
412309,FL,8,Aye,Rep. Bill Posey [R],Republican
412310,TN,1,Aye,Rep. David “Phil” Roe [R],Republican
412311,FL,17,Aye,Rep. Thomas Rooney [R],Republican
412315,OR,5,No,Rep. Kurt Schrader [D],Democrat
412317,PA,5,Aye,Rep. Glenn Thompson [R],Republican
412318,NV,1,No,Rep. Dina Titus [D],Democrat
412319,NY,20,No,Rep. Paul Tonko [D],Democrat
412327,OH,11,No,Rep. Marcia Fudge [D],Democrat
412331,IL,5,No,Rep. Mike Quigley [D],Democrat
412379,CA,27,No,Rep. Judy Chu [D],Democrat
412382,CA,3,No,Rep. John Garamendi [D],Democrat
412385,FL,21,No,Rep. Theodore Deutch [D],Democrat
412388,GA,14,Aye,Rep. Tom Graves [R],Republican
412392,IN,3,Aye,Rep. Marlin Stutzman [R],Republican
412393,NY,23,Aye,Rep. Tom Reed II [R],Republican
412394,AL,2,Aye,Rep. Martha Roby [R],Republican
412395,AL,5,Aye,Rep. Mo Brooks [R],Republican
412396,AL,7,No,Rep. Terri Sewell [D],Democrat
412397,AZ,4,Aye,Rep. Paul Gosar [R],Republican
412399,AZ,6,Aye,Rep. David Schweikert [R],Republican
412400,AR,1,Aye,Rep. Eric “Rick” Crawford [R],Republican
412402,AR,3,Aye,Rep. Steve Womack [R],Republican
412403,CA,10,Aye,Rep. Jeff Denham [R],Republican
412404,CA,37,No,Rep. Karen Bass [D],Democrat
412405,CO,3,Aye,Rep. Scott Tipton [R],Republican
412407,DE,0,No,Rep. John Carney [D],Democrat
412409,FL,11,Not Voting,Rep. Richard Nugent [R],Republican
412410,FL,10,Aye,Rep. Daniel Webster [R],Republican
412411,FL,15,Aye,Rep. Dennis Ross [R],Republican
412412,FL,24,No,Rep. Frederica Wilson [D],Democrat
412416,GA,7,Aye,Rep. Rob Woodall [R],Republican
412417,GA,8,Aye,Rep. Austin Scott [R],Republican
412418,HI,1,No,Rep. Colleen Hanabusa [D],Democrat
412419,ID,1,Aye,Rep. Raúl Labrador [R],Republican
412420,IL,10,Aye,Rep. Bob Dold [R],Republican
412421,IL,16,Aye,Rep. Adam Kinzinger [R],Republican
412422,IL,14,Aye,Rep. Randy Hultgren [R],Republican
412426,IN,4,Aye,Rep. Todd Rokita [R],Republican
412427,IN,8,Aye,Rep. Larry Bucshon [R],Republican
412428,IN,9,Aye,Rep. Todd Young [R],Republican
412429,KS,1,Aye,Rep. Tim Huelskamp [R],Republican
412430,KS,3,Aye,Rep. Kevin Yoder [R],Republican
412431,KS,4,Aye,Rep. Mike Pompeo [R],Republican
412432,LA,2,No,Rep. Cedric Richmond [D],Democrat
412434,MD,1,Aye,Rep. Andy Harris [R],Republican
412435,MA,9,No,Rep. William Keating [D],Democrat
412436,MI,1,Aye,Rep. Dan Benishek [R],Republican
412437,MI,2,Aye,Rep. Bill Huizenga [R],Republican
412438,MI,3,Aye,Rep. Justin Amash [R],Republican
412443,MS,4,Aye,Rep. Steven Palazzo [R],Republican
412444,MO,4,Aye,Rep. Vicky Hartzler [R],Republican
412445,MO,7,Aye,Rep. Billy Long [R],Republican
412446,NV,3,Aye,Rep. Joseph Heck [R],Republican
412447,NH,1,Aye,Rep. Frank Guinta [R],Republican
412453,NY,19,Aye,Rep. Christopher Gibson [R],Republican
412454,NY,22,Not Voting,Rep. Richard Hanna [R],Republican
412457,NC,2,Aye,Rep. Renee Ellmers [R],Republican
412460,OH,6,Aye,Rep. Bill Johnson [R],Republican
412461,OH,15,Aye,Rep. Steve Stivers [R],Republican
412462,OH,16,Aye,Rep. James Renacci [R],Republican
412463,OH,7,Aye,Rep. Bob Gibbs [R],Republican
412465,PA,3,Aye,Rep. Mike Kelly [R],Republican
412466,PA,7,Aye,Rep. Patrick Meehan [R],Republican
412468,PA,10,Aye,Rep. Tom Marino [R],Republican
412469,PA,11,Aye,Rep. Lou Barletta [R],Republican
412470,RI,1,No,Rep. David Cicilline [D],Democrat
412472,SC,3,Aye,Rep. Jeff Duncan [R],Republican
412473,SC,4,Aye,Rep. Trey Gowdy [R],Republican
412474,SC,5,Aye,Rep. Mick Mulvaney [R],Republican
412475,SD,0,Aye,Rep. Kristi Noem [R],Republican
412476,TN,3,Aye,Rep. Charles “Chuck” Fleischmann [R],Republican
412477,TN,4,Aye,Rep. Scott DesJarlais [R],Republican
412478,TN,6,Aye,Rep. Diane Black [R],Republican
412479,TN,8,Aye,Rep. Stephen Fincher [R],Republican
412480,TX,17,Aye,Rep. Bill Flores [R],Republican
412482,TX,27,Aye,Rep. Blake Farenthold [R],Republican
412483,VA,2,Aye,Rep. Edward “Scott” Rigell [R],Republican
412484,VA,5,Aye,Rep. Robert Hurt [R],Republican
412485,VA,9,Aye,Rep. Morgan Griffith [R],Republican
412486,WA,3,Aye,Rep. Jaime Herrera Beutler [R],Republican
412487,WV,1,Aye,Rep. David McKinley [R],Republican
412488,WI,7,Aye,Rep. Sean Duffy [R],Republican
412489,WI,8,Aye,Rep. Reid Ribble [R],Republican
412498,CA,44,No,Rep. Janice Hahn [D],Democrat
412500,NV,2,Aye,Rep. Mark Amodei [R],Republican
412501,OR,1,No,Rep. Suzanne Bonamici [D],Democrat
412503,KY,4,Aye,Rep. Thomas Massie [R],Republican
412505,WA,1,No,Rep. Suzan DelBene [D],Democrat
412506,NJ,10,No,Rep. Donald Payne Jr. [D],Democrat
412509,AZ,9,Aye,Rep. Kyrsten Sinema [D],Democrat
412510,CA,1,Aye,Rep. Doug LaMalfa [R],Republican
412511,CA,2,No,Rep. Jared Huffman [D],Democrat
412512,CA,7,No,Rep. Ami Bera [D],Democrat
412513,CA,8,Aye,Rep. Paul Cook [R],Republican
412514,CA,15,No,Rep. Eric Swalwell [D],Democrat
412515,CA,21,Aye,Rep. David Valadao [R],Republican
412516,CA,26,No,Rep. Julia Brownley [D],Democrat
412517,CA,29,No,Rep. Tony Cárdenas [D],Democrat
412519,CA,36,No,Rep. Raul Ruiz [D],Democrat
412520,CA,41,No,Rep. Mark Takano [D],Democrat
412521,CA,47,No,Rep. Alan Lowenthal [D],Democrat
412522,CA,51,No,Rep. Juan Vargas [D],Democrat
412523,CA,52,Not Voting,Rep. Scott Peters [D],Democrat
412524,CT,5,No,Rep. Elizabeth Esty [D],Democrat
412525,FL,3,Aye,Rep. Ted Yoho [R],Republican
412526,FL,6,Aye,Rep. Ron DeSantis [R],Republican
412527,FL,18,No,Rep. Patrick Murphy [D],Democrat
412529,FL,22,No,Rep. Lois Frankel [D],Democrat
412531,GA,9,Aye,Rep. Doug Collins [R],Republican
412532,HI,2,No,Rep. Tulsi Gabbard [D],Democrat
412533,IL,8,Not Voting,Rep. Tammy Duckworth [D],Democrat
412536,IL,13,Aye,Rep. Rodney Davis [R],Republican
412537,IL,17,No,Rep. Cheri Bustos [D],Democrat
412538,IN,2,Aye,Rep. Jackie Walorski [R],Republican
412539,IN,5,Aye,Rep. Susan Brooks [R],Republican
412540,IN,6,Aye,Rep. Luke Messer [R],Republican
412541,KY,6,Aye,Rep. Garland “Andy” Barr [R],Republican
412543,MA,4,No,Rep. Joseph Kennedy III [D],Democrat
412544,MD,6,No,Rep. John Delaney [D],Democrat
412546,MI,5,No,Rep. Daniel Kildee [D],Democrat
412548,MO,2,Aye,Rep. Ann Wagner [R],Republican
412550,NC,8,Aye,Rep. Richard Hudson [R],Republican
412551,NC,9,Aye,Rep. Robert Pittenger [R],Republican
412552,NC,11,Aye,Rep. Mark Meadows [R],Republican
412553,NC,13,Aye,Rep. George Holding [R],Republican
412555,ND,0,Aye,Rep. Kevin Cramer [R],Republican
412557,NH,2,No,Rep. Ann Kuster [D],Democrat
412558,NM,1,No,Rep. Michelle Lujan Grisham [D],Democrat
412560,NY,6,No,Rep. Grace Meng [D],Democrat
412561,NY,8,No,Rep. Hakeem Jeffries [D],Democrat
412562,NY,18,No,Rep. Sean Maloney [D],Democrat
412563,NY,27,Aye,Rep. Chris Collins [R],Republican
412564,OH,2,Aye,Rep. Brad Wenstrup [R],Republican
412565,OH,3,No,Rep. Joyce Beatty [D],Democrat
412566,OH,14,Aye,Rep. David Joyce [R],Republican
412567,OK,1,Aye,Rep. Jim Bridenstine [R],Republican
412568,OK,2,Aye,Rep. Markwayne Mullin [R],Republican
412569,PA,4,Aye,Rep. Scott Perry [R],Republican
412570,PA,12,Aye,Rep. Keith Rothfus [R],Republican
412571,PA,17,No,Rep. Matthew Cartwright [D],Democrat
412572,SC,7,Aye,Rep. Tom Rice [R],Republican
412574,TX,14,Aye,Rep. Randy Weber [R],Republican
412575,TX,16,No,Rep. Beto O'Rourke [D],Democrat
412576,TX,20,No,Rep. Joaquin Castro [D],Democrat
412578,TX,25,Aye,Rep. Roger Williams [R],Republican
412579,TX,33,No,Rep. Marc Veasey [D],Democrat
412580,TX,34,No,Rep. Filemon Vela [D],Democrat
412581,UT,2,Aye,Rep. Chris Stewart [R],Republican
412583,WA,6,No,Rep. Derek Kilmer [D],Democrat
412584,WA,10,No,Rep. Denny Heck [D],Democrat
412585,WI,2,No,Rep. Mark Pocan [D],Democrat
412595,IL,2,No,Rep. Robin Kelly [D],Democrat
412596,MO,8,Aye,Rep. Jason Smith [R],Republican
412600,MA,5,No,Rep. Katherine Clark [D],Democrat
412601,AL,1,Aye,Rep. Bradley Byrne [R],Republican
412603,FL,13,Not Voting,Rep. David Jolly [R],Republican
412604,FL,19,Aye,Rep. Curtis “Curt” Clawson [R],Republican
412605,VA,7,Aye,Rep. David “Dave” Brat [R],Republican
412606,NJ,1,No,Rep. Donald Norcross [D],Democrat
412607,NC,12,No,Rep. Alma Adams [D],Democrat
412608,AL,6,Aye,Rep. Gary Palmer [R],Republican
412609,AR,2,Aye,Rep. French Hill [R],Republican
412610,AR,4,Aye,Rep. Bruce Westerman [R],Republican
412611,AZ,2,Aye,Rep. Martha McSally [R],Republican
412612,AZ,7,No,Rep. Ruben Gallego [D],Democrat
412613,CA,11,No,Rep. Mark DeSaulnier [D],Democrat
412614,CA,25,Aye,Rep. Steve Knight [R],Republican
412615,CA,31,No,Rep. Pete Aguilar [D],Democrat
412616,CA,33,No,Rep. Ted Lieu [D],Democrat
412617,CA,35,No,Rep. Norma Torres [D],Democrat
412618,CA,45,Aye,Rep. Mimi Walters [R],Republican
412619,CO,4,Aye,Rep. Ken Buck [R],Republican
412620,FL,2,No,Rep. Gwen Graham [D],Democrat
412621,FL,26,Aye,Rep. Carlos Curbelo [R],Republican
412622,GA,1,Aye,Rep. Buddy Carter [R],Republican
412623,GA,10,Aye,Rep. Jody Hice [R],Republican
412624,GA,11,Aye,Rep. Barry Loudermilk [R],Republican
412625,GA,12,Aye,Rep. Rick Allen [R],Republican
412627,IA,1,Aye,Rep. Rod Blum [R],Republican
412628,IA,3,Aye,Rep. David Young [R],Republican
412629,IL,12,Aye,Rep. Mike Bost [R],Republican
412630,LA,5,Aye,Rep. Ralph Abraham [R],Republican
412631,LA,6,Aye,Rep. Garret Graves [R],Republican
412632,MA,6,No,Rep. Seth Moulton [D],Democrat
412633,ME,2,Aye,Rep. Bruce Poliquin [R],Republican
412634,MI,4,Aye,Rep. John Moolenaar [R],Republican
412635,MI,8,Aye,Rep. Mike Bishop [R],Republican
412636,MI,11,Aye,Rep. Dave Trott [R],Republican
412637,MI,12,No,Rep. Debbie Dingell [D],Democrat
412638,MI,14,No,Rep. Brenda Lawrence [D],Democrat
412639,MN,6,Aye,Rep. Tom Emmer [R],Republican
412640,MT,0,Aye,Rep. Ryan Zinke [R],Republican
412641,NC,7,Aye,Rep. David Rouzer [R],Republican
412642,NE,2,No,Rep. Brad Ashford [D],Democrat
412643,NJ,3,Aye,Rep. Tom MacArthur [R],Republican
412644,NJ,12,No,Rep. Bonnie Watson Coleman [D],Democrat
412645,NV,4,Aye,Rep. Cresent Hardy [R],Republican
412646,NY,1,Aye,Rep. Lee Zeldin [R],Republican
412647,NY,4,No,Rep. Kathleen Rice [D],Democrat
412648,NY,21,Aye,Rep. Elise Stefanik [R],Republican
412649,NY,24,Aye,Rep. John Katko [R],Republican
412650,OK,5,Aye,Rep. Steve Russell [R],Republican
412651,PA,6,Aye,Rep. Ryan Costello [R],Republican
412652,PA,13,No,Rep. Brendan Boyle [D],Democrat
412653,TX,4,Aye,Rep. John Ratcliffe [R],Republican
412654,TX,23,Aye,Rep. Will Hurd [R],Republican
412655,TX,36,Aye,Rep. Brian Babin [R],Republican
412656,UT,4,Aye,Rep. Mia Love [R],Republican
412657,VA,8,No,Rep. Donald Beyer [D],Democrat
412658,VA,10,Aye,Rep. Barbara Comstock [R],Republican
412660,WA,4,Aye,Rep. Dan Newhouse [R],Republican
412661,WI,6,Aye,Rep. Glenn Grothman [R],Republican
412662,WV,2,Aye,Rep. Alex Mooney [R],Republican
412663,WV,3,Aye,Rep. Evan Jenkins [R],Republican
412670,NC,6,Aye,Rep. Mark Walker [R],Republican
412672,NY,11,Aye,Rep. Daniel Donovan Jr. [R],Republican
412673,MS,1,Aye,Rep. Trent Kelly [R],Republican
412674,IL,18,Aye,Rep. Darin LaHood [R],Republican
412675,OH,8,Aye,Rep. Warren Davidson [R],Republican
412676,KY,1,Aye,Rep. James Comer [R],Republican
412677,PA,2,No,Rep. Dwight Evans [D],Democrat
